24.77927924799021, 0.00019128906344201128
35.62247890262442, 0.005227690396963793
51.21056954353683, 0.016265507027536236
73.61987469042232, 0.05060871986919687
105.83529919201054, 0.0907290740990468
152.147916607628, 0.18518492662458289
218.72653741020656, 0.2732874688650746
314.4393905230773, 0.39043549743407036
452.03536563602404, 0.40330518255455405
649.842157007671, 0.540000753963769
934.2075004025503, 0.5761869002715535
1343.0086743327088, 0.7714787065217003
1887.3918221350957, 0.6776195315271144
2775.554463315015, 0.746860406386791
3990.113244336738, 1.2548492322523286
5736.15251044867, 7.714787065217003
8061.2787881803815, 2.822956755849603
